Author,Date,Text,Polairty,Subjectivity
serena_marsden,2019-02-20 06:33:08,@emiblaser Ps. I miss you! Come back soon,0.0,0.0
zrielle,2019-02-20 06:33:15,@derekkvpea Lmao its not that serious I &lt;3 NR students,0.13333333333333333,0.8333333333333333
mavrickgirl,2019-02-20 06:33:21,@marcuslemonis Crazy insecure business owners .  #wakeup,-0.55,0.8875
nesileka,2019-02-20 06:33:23,Awww yayyy congratulations ,0.4,0.9
julsmakua,2019-02-20 06:33:25,How do moms always know when theres something wrong it blows my mind,-0.5,0.9
lianarae22,2019-02-20 06:33:46,@jpcordero14 ,0.0,0.0
Lights83,2019-02-20 06:34:11,https://t.co/PVIcxLFysX,0.0,0.0
1Marco1k,2019-02-20 06:34:19,Use to watch him get buckets in Adamville at the Rec,0.0,0.0
Kaiiirrra,2019-02-20 06:34:25,lol i just do not understand people,0.8,0.7
fankypanchu,2019-02-20 06:34:26,@glitteryriri Ew  guys are so gross lol I remmeber when we were in Tokyo last year this guy cmae up to us cuz we https://t.co/lwF48OH1kq,0.26666666666666666,0.25555555555555554
lexis_lam,2019-02-20 06:34:35,"lonliness rush back to the surface. I get she doesnt agree with my opinion, but you shouldnt degrade someone for https://t.co/y7zEbVd4ft",0.0,0.0
casadaly,2019-02-20 06:34:43,"@ShamIAmNot @3coltshandicap Wow, he even thru in BB and MS...#horseracingaliveandwellinprimetime",0.1,1.0
EveningOfTheDay,2019-02-20 06:34:49,"@orioldebalanzo Doncs jo crec que s aix tal qual. Perqu posar cap esfor si ja saps que els jutges estan, ideol https://t.co/SaTDy6c8vV",0.0,0.0
steadyhunger,2019-02-20 06:35:22,If the world was a bag of trail mix Id be an M&amp;M,0.0,0.0
champagnekaddy,2019-02-20 06:35:24,like this tweet if i can kiss you goodnight ,0.0,0.0
LJSfutures,2019-02-20 06:35:47,"Trading at the Kona Airport before the red eye back to California - started out down $125, recovered to + $62.50 - https://t.co/VaWkmcwZbf",-0.051851851851851864,0.09629629629629631
LeeRockclc,2019-02-20 06:35:49,@JackPosobiec Lee Greenwood sings at @realDonaldTrump s events. I doubt he is behind this.,-0.4,0.7
CutDaCheck904,2019-02-20 06:36:02,cook that shidd up quay,0.0,0.0
RamenOfCulture,2019-02-20 06:36:15,@RLrunescapeGF @NonoriEN It looks great ,0.8,0.75
creatia,2019-02-20 06:36:25,"@jimsciutto Ding. Ding. Ding. Ding. Thats the correct question! 2 possible answers. 1. It was all above board. Or, https://t.co/LpI4KStOzA",0.0,0.55
sherlayee,2019-02-20 06:36:52,"hi, I miss my bf",0.0,0.0
breeyonce9,2019-02-20 06:36:55,The shit that @Sammy_13_ sends me on Twitter is gross,-0.1,0.4
AbbyyGrace_,2019-02-20 06:36:59, this used to be my profile song on MySpace lol.,0.8,0.7
kingkanak_wsm,2019-02-20 06:37:17,Cheat day is every other day ,-0.125,0.375
KoleHoenicke,2019-02-20 06:37:28,#selfie https://t.co/iOSRRX7s0S,0.0,0.0
trevis_dampier,2019-02-20 06:37:43,"Still stuffed from lunch, but needed something to help us sleep.. Nothing better to help you go nighty night like K https://t.co/7crrqwZxxS",0.5,0.5
MiliLaff,2019-02-20 06:37:47,@auntyrenee Thanks auntie - will do!,0.25,0.2
DarianL19760433,2019-02-20 06:37:56,"Happy Valentine's Day To
@PhillySwanson and @IamGabbyGilbert 
@realsuyung and @GottaGetSwann https://t.co/OoxeoQh15Y",0.8,1.0
lobrady504,2019-02-20 06:38:12,"Depression really isnt a joke. It truly messes with your mind, not allowing you to do the things you normally do, https://t.co/M3jy4seudA",0.175,0.42499999999999993
hi_shannonigans,2019-02-20 06:38:50,@KathyWithaK_ thx Kathy!!!  https://t.co/FtW9yVxFx2,0.0,0.0
DoubleJsOnAir,2019-02-20 06:38:51,I can just imagine a family member goin thru my phone after I die. Theyre gonna be like this nasty ass ... RIP tho,-1.0,1.0
rolyatarik,2019-02-20 06:39:04,20:38 took a selfie w/ pillow pet https://t.co/QInDzUhzm8,0.0,0.0
carl_matsuda,2019-02-20 06:39:12,So one wishin bad on me cuz so much bad shit is happenin to me,-0.5333333333333332,0.7111111111111111
OPEN_EYES_1,2019-02-20 06:39:26,@sheireevasquez Me too,0.0,0.0
mluttig,2019-02-20 06:39:27,@backdoordrafts @SpeakerPelosi @MalcolmNance What kind of people would have the person experts are saying is the wo https://t.co/y9fkPwmc9x,0.6,0.9
fankypanchu,2019-02-20 06:39:42,"@officialMIZU Heres another one, slightly diff but. When deadmau5 came he took his helmet off after 20mins. Which https://t.co/ruqf69dfI8",-0.16666666666666666,0.16666666666666666
nyssabarfield,2019-02-20 06:39:58,"Me getting mad at you is nothing, compared to losing all the respect I have for you",-0.625,1.0
fankypanchu,2019-02-20 06:40:03,@officialMIZU His set was an hour half btw ,-0.16666666666666666,0.16666666666666666
KourtKourt__,2019-02-20 06:40:08,@KLKortez @amorshakia @Who_Bee_JayVee,0.0,0.0
morenitaaliana,2019-02-20 06:40:13,One wouldnt hurt right  @jpcordero14 plus a puppy???,0.2857142857142857,0.5357142857142857
DarianL19760433,2019-02-20 06:40:19,Caca Farts https://t.co/QeN9iNbCWE,0.0,0.0
PossiblyBrando,2019-02-20 06:40:21,i went up and paid for the beanie babies (dont ask why i bought them they were just intriguing and felt like they asked me to buy them),0.30000000000000004,0.4
PossiblyBrando,2019-02-20 06:40:22,the man behind the counter said because i made a purchase i can go to the back of the store,-0.2,0.35
PossiblyBrando,2019-02-20 06:40:23,he led me to this red velvet rope that was closed off from the rest of the store and opened the rope for me. Appare https://t.co/wjhkANNewy,-0.05,0.05
PossiblyBrando,2019-02-20 06:40:24,going through the ropes the aura immediately shifted and something felt off like i was in some sort of dream state. https://t.co/W4JOTC1YVY,0.0,0.0
PossiblyBrando,2019-02-20 06:40:28,The items got weirder as well and they got more and more odd or unsettling https://t.co/Aa1OVF3536,0.08333333333333334,0.4875
PossiblyBrando,2019-02-20 06:40:33,There was a back room that had a circular table that had 6 chairs. I sat down and it felt like a meeting table. The https://t.co/26zvToR9tq,-0.07777777777777779,0.14444444444444446
PossiblyBrando,2019-02-20 06:40:35,I saw this painting and it looked like it appeared in one of the chairs as a full being. And the statues nearby als https://t.co/hMulnRGhLJ,0.35,0.55
PossiblyBrando,2019-02-20 06:40:36,Idk how long i was there for whether it was 5 minutes or 30,-0.05,0.4
PossiblyBrando,2019-02-20 06:40:36,I just walked out after that with the beanie babies and went to the bank and went about my day,0.0,0.0
lobaj07,2019-02-20 06:40:37,Took the bus all by myself like I know this place lol,0.8,0.7
PossiblyBrando,2019-02-20 06:40:39,Later on tonight i was driving across island and its been storming all day. I decide to take my beanie babies alon https://t.co/gPlLNTuQpb,0.0,0.0
yunjid,2019-02-20 06:40:42,@garychun Thanks for sending this my way!,0.25,0.2
PossiblyBrando,2019-02-20 06:40:43,anyways i hit a pothole and it shredded my front tire so there went my plans for the night https://t.co/MSG1nuOf3K,0.0,0.0
PossiblyBrando,2019-02-20 06:40:46,I sat for like 2 hours waiting for a tow but at least it was a really pretty sunset. Cant really complain living i https://t.co/KEdXHFtq6x,0.05000000000000001,0.5333333333333333
PossiblyBrando,2019-02-20 06:40:49,idk why something felt like they new or caused the tire flattening. Something felt off i could just feel a weird en https://t.co/5E42fNOzqr,-0.18181818181818182,0.7272727272727273
emeliejaynee,2019-02-20 06:40:56,@daliannz fuck em yolo,-0.4,0.6
jrexusa,2019-02-20 06:41:00,"Its true love.  #coffee #konacoffee #happiness @ Hawaiian Ocean View, Hawaii https://t.co/83WEA3ch7h",0.5166666666666666,0.48333333333333334
3eyedmonster,2019-02-20 06:41:20,Ive seen lots of mushrooms  after the rains. Tomorrow I need to pack a pinhole camera #BelieveInFilm,0.0,0.0
davebower,2019-02-20 06:41:35,@RobDenBleyker It seemed like the thing to do at the time...,0.0,0.0
ViaSaafir,2019-02-20 06:41:40,Saafir - Blues | Dir. @IdeaFilms https://t.co/teV8b3oCgX via @YouTube,0.0,0.0
ohaivix,2019-02-20 06:41:42,"late dinnerrrr (at @TheFishHopper in Kailua Kona, HI) https://t.co/IqSDBX2BEs",-0.3,0.6
laynekushiyama,2019-02-20 06:41:47,If youre unhappy at your job then just leave...dont bring down the morale of everyone else...,-0.37777777777777777,0.5944444444444444
PossiblyBrando,2019-02-20 06:41:55,I felt on edge so i recorded the car being towed with the beanie babies in the car just in case (thank God for insu https://t.co/RQvuN5RIta,0.0,0.0
PossiblyBrando,2019-02-20 06:41:56,So i made it home from the tow but something just feels.... off. I dont wanna make and calls just yet but Im goin https://t.co/2aIZfII4uE,0.0,0.0
lobaj07,2019-02-20 06:42:06,Thanks @moovit!! I got on the right bus today. ,0.29910714285714285,0.3678571428571429
DarianL19760433,2019-02-20 06:42:20,@AustinAries Is Coming On Saturday To @ucewrestling1 YYYYEEEEAAHHH BOOOIIIIII THE CHAMP. https://t.co/ClR7VlHhbw,0.0,0.0
silva0072,2019-02-20 06:42:30,@KHONnews Notice the racist reply below from an account with 0 followers. There are organizations that use social m https://t.co/Rp1YD14W6F,0.03333333333333333,0.06666666666666667
laurlimon,2019-02-20 06:42:41,@ellagrant08 soon- four years,0.0,0.0
telemal,2019-02-20 06:42:53,,0.0,0.0
laurlimon,2019-02-20 06:42:56,@ellagrant08 thats to true,0.35,0.65
creatia,2019-02-20 06:42:59,"@dbongino I hope he doesnt do anything that violates the rule of law, that relates to an ongoing investigation tha https://t.co/y39uduScny",0.0,0.0
miyagentt,2019-02-20 06:43:28,@jonnysun @deandavivian u,0.0,0.0
DarianL19760433,2019-02-20 06:43:30,@DollKat1 Stop Being A Meany To @GrimsToyShow Hes You're Husband Who Loves You Alot,0.0,0.0
zrielle,2019-02-20 06:43:47,Man frik the act,0.0,0.0
PossiblyBrando,2019-02-20 06:43:48,Thread tweet: Ill be updating this as it goes on,-0.5,1.0
thefreshshave,2019-02-20 06:43:52,Totally bummed that @netflix did not keep #FriendsFromCollege going for another season. Come on now. It was pretty https://t.co/BO7sqeiqre,0.125,0.875
DarianL19760433,2019-02-20 06:44:14,@WWE205Live @WWENetwork @RealMikeBennett @MariaLKanellis https://t.co/JK8l4IO5Hy,0.0,0.0
lannadanielle,2019-02-20 06:44:35,my sister got offered 50 a day to not talk to a guy and this bitch turned it down ?? id literally block my parents for that kinda money,-0.15555555555555559,0.2888888888888889
telemal,2019-02-20 06:44:39,Never!,0.0,0.0
braelynshr,2019-02-20 06:44:41,First of all fuck you(:,-0.07500000000000001,0.4666666666666667
lilcr0issant,2019-02-20 06:44:48,Anyone else cry everyday???? And dont wtf theyre doing with their lives???,-0.35,0.8
Emmanem88,2019-02-20 06:45:02,Had this on repeat for a good 5mins ,0.7,0.6000000000000001
serenitymvee,2019-02-20 06:45:06,@HNLxKyle shut up,0.0,0.0
Lights83,2019-02-20 06:45:26,You know some of you  be like Arby's lol https://t.co/W6C0GlZAMc,0.8,0.7
yunjid,2019-02-20 06:45:29,10 years?! I distinctly remember sitting in the @abcnews White House booth with @jaketapper and signing up for twit https://t.co/qH214Vnqnu,0.15,0.15
vincemaciulli,2019-02-20 06:45:33,Decisions we make in life have consequences.She is responsible for her decisions.We  cannot just be excused 4whatev https://t.co/6YQyTlKctP,0.2,0.55
DarianL19760433,2019-02-20 06:45:44,"@WWE, @VinceMcMahon Needs To Put @BeckyLynchWWE Back In The WRESTLEMANIA Match For The RAW WOMENS CHAMPIONSHIP. https://t.co/s1cxJKFnFF",-0.11538461538461539,0.23076923076923078
LegiScanHI,2019-02-20 06:46:37,SB466 [NEW] Relating To Vegetable Oil Energy. https://t.co/q8Y9pwr3QP,0.13636363636363635,0.45454545454545453
Lights83,2019-02-20 06:46:50,I'm lucky I got me one https://t.co/G4YKoJupPd,0.3333333333333333,0.8333333333333334
telemal,2019-02-20 06:47:16,Waters is batsh** Nutz!,0.0,0.0
creatia,2019-02-20 06:47:18,"@TwitterMoments He may have made mistakes. Hes been punished. Hell get his day in court still. But, that does not https://t.co/TUCSgYyVru",0.0,0.0
AMakahanaloa,2019-02-20 06:47:29,@Zak_Bagans That is so COOL!!!!,0.8544921875,0.65
shailaxmarie,2019-02-20 06:47:32,I can never travel to places or gps places by myself bc I will 99.9% get lost ,0.0,0.0
Radiant_Rain,2019-02-20 06:47:41,"#Repost @3countthursday with get_repost

On #transformationtuesday we have to give a shoutout to our https://t.co/1OLivuW2e9",0.0,0.0
serenitymvee,2019-02-20 06:48:02,@HNLxKyle ,0.0,0.0
KyliieeTuii,2019-02-20 06:48:03,@sethfinnegan1 University of Hawaii with Pat Kirch ,0.0,0.0
KristinaBighill,2019-02-20 06:48:10,These Hawaii sunsets  https://t.co/LKZYoHYa7Z,0.0,0.0
LostDreamland,2019-02-20 06:48:11,@KKeneally @JoshFrydenberg I think we can safely conclude that Josh is a poorly informed individual with severely d https://t.co/Yk442K8AZU,0.033333333333333326,0.5
ssjAce_,2019-02-20 06:48:22,"Duck it. Ima drop out of college and join the Taliban. Damn, that donut did wonders. I feel stable again ",0.0,0.0
Matt_Isdat_Chu,2019-02-20 06:48:24,@kaatrinugh +10,0.0,0.0
weXploretravel,2019-02-20 06:48:24,"@triplemfooty West Coast 12th, Pies 5th turn it up. Time for the wheel to turn on this mob. By their calculations the wheel is still square.",0.0,0.0
Hawaiianmark,2019-02-20 06:48:28,"@ricogreenberg @ALfromSanDiego Beautiful. 
Great guy.",0.825,0.875
LadiesWhoLeague,2019-02-20 06:48:38,@battledinosaur @dale_roots ,0.0,0.0
callmebongbong,2019-02-20 06:48:45,#MyRansomWouldBe a brand new Ford Mustang https://t.co/f4Mmp8svE1,0.13636363636363635,0.45454545454545453
waka_,2019-02-20 06:49:11, https://t.co/G8s6hTZCqZ,0.0,0.0
sherlayee,2019-02-20 06:49:19,@AnserSTARR I miss you,0.0,0.0
_allinmyworld,2019-02-20 06:49:29,@GazelleMonetArt https://t.co/iJxHG8X6gO,0.0,0.0
sherlayee,2019-02-20 06:49:32,I get whatever I want ,0.0,0.0
ohnoitsgerwin,2019-02-20 06:49:34,I need to get drunk ASAP.,-0.5,1.0
leilani_montez,2019-02-20 06:49:54,Thats because you a BOSS ASS QUEEN ,0.0,0.0
sherlayee,2019-02-20 06:50:04,@AnserSTARR yea you betta,0.0,0.0
jvojujuu,2019-02-20 06:50:17,The only person in this world who determines your success and failure is you,-0.005555555555555573,0.43333333333333335
UNLVGolf,2019-02-20 06:50:21,"Princeville today Wailua tomorrow. Game on! #BEaREBEL @ Princeville, Hawaii https://t.co/F45Wdblag7",-0.5,0.4
shutup_autumn,2019-02-20 06:50:21,Someonef plz help my dog he's afraid of going outside in the rain and it won't stop raining on this side of Oahu. https://t.co/H1oBJVViEW,-0.3,0.47500000000000003
213kanapyon,2019-02-20 06:50:48,"
.

https://t.co/Lr5ayLIYTh  # https://t.co/9Dm11zjXah",0.0,0.0
lilcr0issant,2019-02-20 06:50:50,I know Im doing a lot. But cant fight feeling that it doesnt even matter and that Im not doing enough,0.0,0.5
richienorton,2019-02-20 06:50:54,"@jimmyfallon The Jungle Butt 
#ImproveAMovieWithOneWord",0.0,0.0
KyliieeTuii,2019-02-20 06:51:17,@sethfinnegan1 Thank you so much!,0.25,0.2
Pin3apple_8o8,2019-02-20 06:51:18,@Cali4NiARazD213 My family from the mainland like to joke that Hawaii has horrible drivers cause most of us are Asi https://t.co/C2Wk9mMn3o,-0.25,0.75
anupchavda,2019-02-20 06:51:40,"Sunset over Halona Beach, Hawaii. #shotoniphone #sunset #hawaii #halona #blowhole #amateurphotography #composition https://t.co/3I4KeCDl47",0.0,0.0
weXploretravel,2019-02-20 06:51:45,@TasAFLteam @LeagueTees @AndyMaherDFA @Spoonyman @tasmaniatalks @rohan_connolly @bec_white @bradgreen18 https://t.co/Bq6oTkcQFV,0.0,0.0
LostDreamland,2019-02-20 06:51:46,@lynlinking @SBSNews Hah. What a creep.,0.0,0.0
telemal,2019-02-20 06:51:52,,0.0,0.0
lilcr0issant,2019-02-20 06:51:54,I really wish my tutu were still here physically. Shes been very silent lately and I know its because Ive been unbalanced,-0.024999999999999994,0.26821428571428574
creatia,2019-02-20 06:52:04,"Ding. Ding. Ding. Last stop for GOP Trump supporters. Next stop Sing Sing, But first a dramatic  passage thru the v https://t.co/bfGWnJGWYE",-0.04583333333333332,0.25
lilcr0issant,2019-02-20 06:52:24,Ok folks thats it for my quarterly twitter breakdown lmao bye now beloveds,0.55,0.75
fankypanchu,2019-02-20 06:52:36,@officialMIZU some random Canadian ,-0.5,0.5
SupremeHaole,2019-02-20 06:52:41,My number one goal in life rn is to have @SnoopDogg and @wizkhalifa in the same room with me an my friends all smoking some fire blunts,0.0,0.125
thenetzerohero,2019-02-20 06:53:01,"So Albertas teetering on the precipace of #Venezuelan style economic collapse, eh? Looks to me like #yegdt is in a https://t.co/0x2pIJpuxU",0.2,0.2
CSchlueter,2019-02-20 06:53:09,@AndrewSiciliano The Eugenio Suarez deal in Cincy looks better every day.,0.5,0.5
fpizarro,2019-02-20 06:53:16,I just donated! #Kamala2020,0.0,0.0
notHarper1,2019-02-20 06:53:30,Disgusting. This isnt reporting. This is stalking. Does @CTVNews have any ethical standards?,-0.4,0.8
Realityland,2019-02-20 06:53:38,@DonaldJTrumpJr Well he may have no choice.,0.0,0.0
hiwahunneh,2019-02-20 06:54:09,Remain humble and blessed no matter the circumstances &amp; watch your blessings flow in right after ,0.042857142857142844,0.46785714285714286
taliasmith_18,2019-02-20 06:54:10,Every place that Ive been into today has been air conditioned to the MAX and its been raining all day like I JUST WANT TO BE WARM WTF,0.04999999999999999,0.8
OutdatedPot,2019-02-20 06:54:29,@BobFu4China @monkey_qtds ,0.0,0.0
thenetzerohero,2019-02-20 06:54:35,#Stormchasers heres a fun flight for you.,0.3,0.2
taylureee,2019-02-20 06:54:35,Currently dog sitting and the dogs are so boujee i have to sleep in bed with them in the guest room otherwise they cry and whine ,0.0,0.4
hixkies_jada,2019-02-20 06:54:43,@Devin_heythere YEAH YOU!!,0.0,0.0
VINCITIVITY,2019-02-20 06:55:12,Ded ass I havent exactly prepared myself for the ACT,0.25,0.25
versaceitachi,2019-02-20 06:55:15,@Happyputabri YOU ARE SO BEAUTIFUL OKAY https://t.co/YhnTDMSrSu,0.675,0.75
Realityland,2019-02-20 06:55:32,@lastake812 @realDonaldTrump @seanhannity @FoxNews @POTUS You have your facts wrong and have left out much of what https://t.co/cWm1u1S5Je,-0.09999999999999999,0.3666666666666667
FreerConsulting,2019-02-20 06:55:42,Hoping the newly implemented stormwater best management practices help these sample results meet compliance require https://t.co/4mhTaufXLg,0.5681818181818181,0.37727272727272726
dammitjen808,2019-02-20 06:55:50,@vhaatpao Perro what if me no gusta him?,0.0,0.0
BanksMarquel,2019-02-20 06:56:09,Everyone needs to see this,0.0,0.0
Realityland,2019-02-20 06:56:11,"@lastake812 @realDonaldTrump @seanhannity @FoxNews @POTUS Yes, as I said, stop watch CNN, it makes you look stupid.",-0.7999999999999999,1.0
drupagud,2019-02-20 06:56:14,wow,0.1,1.0
CutDaCheck904,2019-02-20 06:56:29,Took my contacts out. It feel gooddd,0.0,0.0
ayee_donnell,2019-02-20 06:56:46,As a man you cant always go back even if you wanna,0.0,0.0
sansdeathherb71,2019-02-20 06:57:07,@jodstr2 It's such a great movie. I remember going to the Palace Theatre to watch it with my mom on one of her girls nights.,0.4,0.625
VINCITIVITY,2019-02-20 06:57:21,1 day makes 0 difference - A,0.0,0.0
serenakaylie,2019-02-20 06:57:41,No thank you,0.0,0.0
notHarper1,2019-02-20 06:57:43,Your comparison is Antifa?  Ok then.,0.5,0.5
jkekaulani,2019-02-20 06:58:03,i feel like im locked up and i dont have the say of anything.,0.0,0.0
braelynshr,2019-02-20 06:58:04,My fuckn mood swings i feel so bad for my man.,-0.6999999999999998,0.6666666666666666
HiloHIChadO,2019-02-20 06:58:29,"@HometeamBleak @AtlantaFalcons @Keanu_Neal @CalvinRidley1 Brotherhood of your life is over  Nah, Congratulations guys",0.0,0.0
fankypanchu,2019-02-20 06:58:35,"@officialMIZU You know whats funny !! All the amazing house events I went to: claudevstroke, ac slater, Lorenzo, n https://t.co/pbwA49gaNo",0.49531250000000004,0.95
JaimyDaily,2019-02-20 06:58:47,@thatslizz Right its a fat mood,0.2857142857142857,0.5357142857142857
VINCITIVITY,2019-02-20 06:58:56,People changed like dat yeah,0.0,0.0
missyleii_,2019-02-20 06:58:56,im so close to giving up on everything ,0.0,0.0
KoleHoenicke,2019-02-20 06:59:07,Watching @KarterHoenicke play pixel gun 3d https://t.co/zaltcDOWfQ,0.0,0.0
fankypanchu,2019-02-20 06:59:12,@officialMIZU I find that there are always a certain demographic of locals that go to events just to do drugs to he https://t.co/BNZoD47OCX,0.21428571428571427,0.5714285714285714
vincemaciulli,2019-02-20 06:59:44,An example of social ethical pathology.We have become overly sensitive 2ridiculous inferences 2anything that even r https://t.co/0ko4VhHwbu,0.11111111111111112,0.5222222222222223
ROSLYNCEPEDA,2019-02-20 06:59:52,@jaimiewinriaq this is why we are friends,0.0,0.0
fankypanchu,2019-02-20 06:59:58,@officialMIZU So kinda funny on project plur (Hawaii rave page on fb) people would post before house events saying https://t.co/S5nQXN4xiF,0.25,1.0
chadwynn23,2019-02-20 07:00:06,LMAOOOOOOO,0.0,0.0
Realityland,2019-02-20 07:00:09,@lastake812 @realDonaldTrump @seanhannity @FoxNews @POTUS Obama kept his inept economy afloat by borrowing trillion https://t.co/DXIa9rG4gn,0.0,0.1
johndoe,2019-02-20 07:00:10,just restarted my Mac for the 5th time today.  it feels like a new personal record by at least 3.,-0.05454545454545454,0.38484848484848483
fankypanchu,2019-02-20 07:00:14,@officialMIZU Porter or illenium lulz,0.0,0.0
pluix_,2019-02-20 07:00:25,#scareTactics @ Dr Russell Tacata's Clinic https://t.co/lHPInWx1Oq,0.0,0.0
Pin3apple_8o8,2019-02-20 07:00:26,people posting about Chick-fil-A coming to Hawaii. I know you never really had Chick-fil-A if you dont mention the https://t.co/ZaTv4RfYCP,-0.1,0.2
MalayahThompson,2019-02-20 07:00:45,polynesian women are so beautiful. i cry,0.85,1.0
jorgevicenten,2019-02-20 07:00:46,He estado media hora hablando con una empleada de una tienda Tesla. Me dice que @elonmusk les enva memes por correo. Casi lloro.,0.0,0.0
fankypanchu,2019-02-20 07:01:00,@officialMIZU Yeah I dunno why but all the house events attracts a haole crowd! I aint complaining bc they know whats up!!,0.0,0.0
taylureee,2019-02-20 07:01:07,And mind you Im in my own house and im sleeping in the guest room lmao,0.6,1.0
shailaxmarie,2019-02-20 07:01:19,Omg a need,0.0,0.0
Pin3apple_8o8,2019-02-20 07:01:26,Youre welcome....ALSO. You do not ASK for the waffle fries. THE WAFFLE FRIES ARE THE DEFAULT!!!!! You lying Chick-fil-A bandwagon riders ,0.0,0.0
JoshuaPorterfi2,2019-02-20 07:01:43,The header is  @Pete_The_Guru8,0.0,0.0
JeffreyKneeream,2019-02-20 07:02:22,@Colin10971 yeah I didnt word that too well I meant as a comparison Mr. Bean and Adam Sandler just not into that k https://t.co/JnYwpN2sIX,0.0,0.0
ROSLYNCEPEDA,2019-02-20 07:02:34,@jaimiewinriaq if this isnt about me then FUCK,-0.4,0.6
Silababbyy12,2019-02-20 07:02:39,So blessed to have my  boys love them so much ,0.35,0.4
JonesGarrettD,2019-02-20 07:02:49,@KleinschmidtJD Tomorrow Bryce Harper will also be a @Padres,0.0,0.0
notHarper1,2019-02-20 07:02:49,There goes your potty mouth again. Credibility lost.,0.0,0.0
jawnayye,2019-02-20 07:03:09,@LkaiA Lmfao so sassy,0.0,0.0
Pin3apple_8o8,2019-02-20 07:03:21,Sorry. Im on my moon cycle. And im bitchy. And I once ate Chick-fil-A 4 days in row and Im kinda pissed its sooo https://t.co/aI5HTO3IIN,-0.5,1.0
fankypanchu,2019-02-20 07:03:24,@officialMIZU But what is cool is the locals who love house are die hards!! Met some people from outer island flyin https://t.co/7pJE2OtDFO,0.565625,0.625
skyrimaddict182,2019-02-20 07:03:26,@marteelzrg LOL do roommate interviews,0.8,0.7
Pin3apple_8o8,2019-02-20 07:03:32,Cause I aint gonna drive out there on a weekday.,0.0,0.0
Silababbyy12,2019-02-20 07:03:32,Uriah be naughty af i hope my baby is way more calmer than him please Uriel be nice to mommy ,0.31666666666666665,0.7999999999999999
braelynshr,2019-02-20 07:03:39,"How about you turn around, run out &amp; ill come pick you up he said yeah im waiting for that too, whichever comes https://t.co/d35ypcT3G8",-0.5,1.0
aryadmk,2019-02-20 07:03:48,@tonganironman @awaroots https://t.co/MMuZDCjVw4,0.0,0.0
Pin3apple_8o8,2019-02-20 07:03:50,Rant over. I need miso soup. Goodbye.,0.0,0.0
LOLandonHiga,2019-02-20 07:03:50,Yeah great but when are we gonna find out how Choji and Karui became a thing?,0.8,0.75
RogerCh25625256,2019-02-20 07:03:53,@BillKristol @cryborg @MollyJongFast @TomiLahren https://t.co/4o0Rp59hzl,0.0,0.0
VINCITIVITY,2019-02-20 07:03:59,Ded ass @ayeitzadam joined Twitter lmfao,0.0,0.0
braelynshr,2019-02-20 07:04:11,FACTS. Everyone in my past,-0.25,0.25
zrielle,2019-02-20 07:04:19,@derekkvpea No frig u derrick,0.0,0.0
JeffreyKneeream,2019-02-20 07:04:37,@ScottCollura better to be irrelevant about irrelevant shit rather then being relevant about irrelevant shit... I think anyhoo,-0.14285714285714285,0.8571428571428571
notHarper1,2019-02-20 07:04:57,Do you eat with that mouth?,0.0,0.0
ROSLYNCEPEDA,2019-02-20 07:05:06,Jaimie if you see this.... i miss your red velvet cake):,0.0,0.0
Silababbyy12,2019-02-20 07:05:12,So hard to be mad at your kid when they so damn cute ,-0.13888888888888892,0.8472222222222222
McGrabadack20,2019-02-20 07:05:19,"Im telling ya, Im tired all the time till its time to go to sleep in my bed.",-0.4,0.7
urgirlkeso,2019-02-20 07:05:30,#taxesfiled ,0.0,0.0
2391Kex,2019-02-20 07:05:42,i did it: my first cube!!! and went up from a sign holder to the laptop holder within 30 minutes....:-) thanks guys https://t.co/Nu5ArDs7Ep,0.39609374999999997,0.5111111111111111
lu_morenooo,2019-02-20 07:05:44,Fucked around and just got my nose pierced lmaooo happy birthday to meeee,0.10000000000000003,0.85
fankypanchu,2019-02-20 07:05:48,@djacslater @nightbass  PS me in the beginning LMAO @officialMIZU,0.6,1.0
Cee100k,2019-02-20 07:05:49,Jville on it,0.0,0.0
JeffreyKneeream,2019-02-20 07:05:58,@motorator all them nice toys in their toy box,0.6,1.0
fankypanchu,2019-02-20 07:06:28,T H I S / I S / H O U S E M U S I C,0.0,0.0
fankypanchu,2019-02-20 07:06:36,@glitteryriri You love daigakusei,0.5,0.6
lewalanik,2019-02-20 07:06:42,me today LMFAO,0.0,0.0
fankypanchu,2019-02-20 07:06:48,@glitteryriri you guys need to meet already,0.0,0.0
Silababbyy12,2019-02-20 07:06:51,Dont get wrong Uriah catches these wind ups when he needs it sometimes 10 times a day lmfao ! He want this smoke 25/8 thats why .,-0.625,0.9
Celticheart4,2019-02-20 07:06:52,Hang 'em high! Treason should not be condoned   @POTUS @realDonaldTrump @DonaldJTrumpJr @HillaryClinton https://t.co/HKTYyCwzOe,0.2,0.5399999999999999
Yogic__,2019-02-20 07:07:00,I feel personally targeted lol,0.4,0.5
jovanwatkins,2019-02-20 07:07:03,"Promise to cheez-it's that this wasn't staged!!! But a dope flick just the same. @ Honolulu, Hawaii https://t.co/Q5INp8VYqA",0.0,0.125
satan_clayton,2019-02-20 07:07:15,What does sex feel like,0.0,0.0
Smith_jamesj,2019-02-20 07:07:28,@SirWruthless @CharlieDeMar Great point! Would love to hear your opinion as to why this person hired a criminal de https://t.co/XXNTZFPQr6,0.3666666666666667,0.6333333333333334
